record_date,security_type_desc_df2,security_desc,avg_interest_rate_amt,record_fiscal_year_df2,record_fiscal_quarter_df2,record_calendar_year_df2,record_calendar_quarter_df2,record_calendar_month_df2,record_calendar_day_df2,debt_held_public_mil_amt,intragov_hold_mil_amt,total_mil_amt
2019-11-30,Marketable,Treasury Notes,2.156,2020,1,2019,4,11,30,9821958.4423,8470.366,9830428.8083
2019-11-30,Marketable,Treasury Bonds,3.863,2020,1,2019,4,11,30,2357221.29215,5837.1336,2363058.42575
2019-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.772,2020,1,2019,4,11,30,1486554.6637927,981.11140979,1487535.77520249
2019-11-30,Marketable,Federal Financing Bank,2.685,2020,1,2019,4,11,30,0.0,8809.198,8809.198
2019-11-30,Non-marketable,Domestic Series,8.042,2020,1,2019,4,11,30,25473.112,0.0,25473.112
2019-11-30,Non-marketable,Foreign Series,7.312,2020,1,2019,4,11,30,264.342,0.0,264.342
2019-11-30,Non-marketable,State and Local Government Series,1.964,2020,1,2019,4,11,30,68865.03253532,0.0,68865.03253532
2019-11-30,Non-marketable,United States Savings Securities,3.213,2020,1,2019,4,11,30,151842.34733915,0.0,151842.34733915
2019-11-30,Non-marketable,Government Account Series,2.6,2020,1,2019,4,11,30,253799.922021638,5946209.79456171,6200009.71658334
2019-11-30,Marketable,Treasury Floating Rate Notes (FRN),1.684,2020,1,2019,4,11,30,422755.566,29.42,422784.986
2019-12-31,Marketable,Treasury Bills,1.761,2020,1,2019,4,12,31,2416416.754,447.469,2416864.223
2019-12-31,Marketable,Treasury Notes,2.148,2020,1,2019,4,12,31,9920786.3263,8444.271,9929230.59729999
2019-12-31,Marketable,Treasury Bonds,3.852,2020,1,2019,4,12,31,2373512.97245,5544.2624,2379057.23485
2019-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.764,2020,1,2019,4,12,31,1506394.49944222,970.33451081,1507364.83395303
2019-12-31,Marketable,Federal Financing Bank,2.685,2020,1,2019,4,12,31,0.0,8809.198,8809.198
2019-12-31,Non-marketable,Domestic Series,8.042,2020,1,2019,4,12,31,25473.112,0.0,25473.112
2019-12-31,Non-marketable,Foreign Series,7.312,2020,1,2019,4,12,31,264.342,0.0,264.342
2019-12-31,Marketable,Treasury Floating Rate Notes (FRN),1.67,2020,1,2019,4,12,31,440782.9846,27.075,440810.0596
2019-12-31,Non-marketable,State and Local Government Series,1.908,2020,1,2019,4,12,31,77751.69297436,0.0,77751.69297436
2019-12-31,Non-marketable,United States Savings Securities,3.163,2020,1,2019,4,12,31,151346.83263566,0.0,151346.83263566
2019-12-31,Non-marketable,Government Account Series,2.594,2020,1,2019,4,12,31,255667.902215001,6006695.03726437,6262362.93947937
2020-01-31,Marketable,Treasury Bills,1.683,2020,2,2020,1,1,31,2403862.0379,428.728,2404290.7659
2020-01-31,Marketable,Treasury Notes,2.144,2020,2,2020,1,1,31,9990403.1329,8332.8188,9998735.9517
2020-01-31,Marketable,Treasury Bonds,3.841,2020,2,2020,1,1,31,2390076.11015,5492.7337,2395568.84385
2020-01-31,Marketable,Federal Financing Bank,2.685,2020,2,2020,1,1,31,0.0,8809.198,8809.198
2020-01-31,Non-marketable,Domestic Series,8.043,2020,2,2020,1,1,31,25473.112,0.0,25473.112
2020-01-31,Non-marketable,Foreign Series,7.312,2020,2,2020,1,1,31,264.342,0.0,264.342
2020-01-31,Non-marketable,State and Local Government Series,1.92,2020,2,2020,1,1,31,73719.95638135,0.0,73719.95638135
2020-01-31,Non-marketable,United States Savings Securities,3.118,2020,2,2020,1,1,31,150728.61576339,0.0,150728.61576339
2020-01-31,Marketable,Treasury Floating Rate Notes (FRN),1.674,2020,2,2020,1,1,31,412991.4251,35.06,413026.4851
2020-01-31,Non-marketable,Government Account Series,2.597,2020,2,2020,1,1,31,264486.95933349,5987094.17656053,6251581.13589402
2020-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.744,2020,2,2020,1,1,31,1498585.45572504,985.39576658,1499570.85149162
2020-02-29,Marketable,Treasury Bills,1.643,2020,2,2020,1,2,29,2564220.0222,363.078,2564583.1002
2020-02-29,Marketable,Treasury Notes,2.133,2020,2,2020,1,2,29,9985777.397,8497.6318,9994275.0288
2020-02-29,Marketable,Treasury Bonds,3.803,2020,2,2020,1,2,29,2408017.04325,5525.005,2413542.04825
2020-02-29,Marketable,Treasury Inflation-Protected Securities (TIPS),0.742,2020,2,2020,1,2,29,1505312.34806714,977.06228016,1506289.4103473
2020-02-29,Marketable,Federal Financing Bank,2.685,2020,2,2020,1,2,29,0.0,8809.198,8809.198
2020-02-29,Non-marketable,Domestic Series,8.043,2020,2,2020,1,2,29,25473.112,0.0,25473.112
2020-02-29,Non-marketable,Foreign Series,7.312,2020,2,2020,1,2,29,264.342,0.0,264.342
2020-02-29,Non-marketable,State and Local Government Series,1.89,2020,2,2020,1,2,29,76748.29516106,0.0,76748.29516106
2020-02-29,Non-marketable,United States Savings Securities,3.081,2020,2,2020,1,2,29,150368.97480968,0.0,150368.97480968
2020-02-29,Marketable,Treasury Floating Rate Notes (FRN),1.65,2020,2,2020,1,2,29,431019.9553,6.5,431026.4553
2020-02-29,Non-marketable,Government Account Series,2.576,2020,2,2020,1,2,29,263844.678011079,5972731.40782117,6236576.08583225
2020-03-31,Marketable,Treasury Bills,1.216,2020,2,2020,1,3,31,2657089.1577,350.191,2657439.3487
2020-03-31,Marketable,Treasury Notes,2.097,2020,2,2020,1,3,31,10084216.8933,8280.5423,10092497.4356
2020-03-31,Marketable,Treasury Bonds,3.784,2020,2,2020,1,3,31,2424352.70715,5204.4822,2429557.18935
2020-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.741,2020,2,2020,1,3,31,1524472.27503282,1004.76761331,1525477.04264613
2020-03-31,Marketable,Federal Financing Bank,2.685,2020,2,2020,1,3,31,0.0,8809.198,8809.198
2020-03-31,Non-marketable,Domestic Series,8.043,2020,2,2020,1,3,31,25473.112,0.0,25473.112
2020-03-31,Non-marketable,Foreign Series,7.312,2020,2,2020,1,3,31,264.342,0.0,264.342
2020-03-31,Non-marketable,State and Local Government Series,1.803,2020,2,2020,1,3,31,84402.01358874,0.0,84402.01358874
2020-03-31,Non-marketable,United States Savings Securities,3.042,2020,2,2020,1,3,31,150008.48966794,0.0,150008.48966794
2020-03-31,Non-marketable,Government Account Series,2.484,2020,2,2020,1,3,31,273375.268884479,5988430.37178201,6261803.64066649
2020-03-31,Marketable,Treasury Floating Rate Notes (FRN),0.148,2020,2,2020,1,3,31,449005.9234,20.615,449026.5384
2020-04-30,Marketable,Treasury Bills,0.596,2020,3,2020,2,4,30,4000897.415,875.791,4001773.206
2020-04-30,Marketable,Treasury Notes,2.069,2020,3,2020,2,4,30,10155648.0148,8078.6808,10163726.6956
2020-04-30,Marketable,Treasury Bonds,3.764,2020,3,2020,2,4,30,2441632.25135,4980.8687,2446613.12005
2020-04-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.751,2020,3,2020,2,4,30,1492074.90461815,839.63389951,1492914.53851766
2020-04-30,Non-marketable,Domestic Series,8.043,2020,3,2020,2,4,30,25473.112,0.0,25473.112
2020-04-30,Non-marketable,Foreign Series,7.312,2020,3,2020,2,4,30,264.342,0.0,264.342
2020-04-30,Non-marketable,State and Local Government Series,1.722,2020,3,2020,2,4,30,87257.44884125,0.0,87257.44884125
2020-04-30,Non-marketable,United States Savings Securities,3.0,2020,3,2020,2,4,30,150101.06094016,0.0,150101.06094016
2020-04-30,Marketable,Treasury Floating Rate Notes (FRN),0.285,2020,3,2020,2,4,30,421767.2826,0.0,421767.2826
2020-04-30,Non-marketable,Government Account Series,2.439,2020,3,2020,2,4,30,276049.32976516,5896968.7810524,6173018.11081756
2020-04-30,Marketable,Federal Financing Bank,2.685,2020,3,2020,2,4,30,0.0,8809.198,8809.198
2020-05-31,Non-marketable,United States Savings Securities,2.967,2020,3,2020,2,5,31,150082.8784531,0.0,150082.8784531
2020-05-31,Marketable,Treasury Bills,0.403,2020,3,2020,2,5,31,4629046.2,872.441,4629918.641
2020-05-31,Marketable,Treasury Notes,2.045,2020,3,2020,2,5,31,10168689.3969,8023.7888,10176713.1857
2020-05-31,Marketable,Treasury Bonds,3.716,2020,3,2020,2,5,31,2467632.19045,5033.4901,2472665.68055
2020-05-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.741,2020,3,2020,2,5,31,1501322.41019359,843.28324813,1502165.69344172
2020-05-31,Marketable,Federal Financing Bank,2.685,2020,3,2020,2,5,31,0.0,8809.198,8809.198
2020-05-31,Non-marketable,Domestic Series,8.043,2020,3,2020,2,5,31,80723.80867578,0.0,80723.80867578
2020-05-31,Non-marketable,Foreign Series,7.312,2020,3,2020,2,5,31,264.342,0.0,264.342
2020-05-31,Non-marketable,State and Local Government Series,1.63,2020,3,2020,2,5,31,88607.98779914,0.0,88607.98779914
2020-05-31,Marketable,Treasury Floating Rate Notes (FRN),0.287,2020,3,2020,2,5,31,441767.0408,0.0,441767.0408
2020-05-31,Non-marketable,Government Account Series,2.421,2020,3,2020,2,5,31,282213.65141158,5909896.19857932,6192109.8499909
2020-06-30,Marketable,Treasury Bills,0.328,2020,3,2020,2,6,30,5078832.6926,793.381,5079626.0736
2020-06-30,Marketable,Treasury Notes,1.987,2020,3,2020,2,6,30,10306753.0041,7711.97,10314464.9741
2020-06-30,Marketable,Treasury Bonds,3.66,2020,3,2020,2,6,30,2528443.71785,4916.9258,2533360.64365
2020-06-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.723,2020,3,2020,2,6,30,1508646.88951366,837.56803478,1509484.45754844
2020-06-30,Marketable,Federal Financing Bank,2.644,2020,3,2020,2,6,30,0.0,7261.857,7261.857
2020-06-30,Non-marketable,Domestic Series,8.043,2020,3,2020,2,6,30,121106.75072399,0.0,121106.75072399
2020-06-30,Non-marketable,Foreign Series,7.312,2020,3,2020,2,6,30,264.342,0.0,264.342
2020-06-30,Non-marketable,State and Local Government Series,1.51,2020,3,2020,2,6,30,89241.95756467,0.0,89241.95756467
2020-06-30,Non-marketable,United States Savings Securities,2.932,2020,3,2020,2,6,30,149819.12755753,0.0,149819.12755753
2020-06-30,Non-marketable,Government Account Series,2.284,2020,3,2020,2,6,30,283019.537160078,5925441.17760317,6208460.71476325
2020-06-30,Marketable,Treasury Floating Rate Notes (FRN),0.304,2020,3,2020,2,6,30,461766.9522,0.0,461766.9522
2020-07-31,Marketable,Treasury Bills,0.266,2020,4,2020,3,7,31,5078132.8027,808.115,5078940.9177
2020-07-31,Marketable,Treasury Notes,1.948,2020,4,2020,3,7,31,10419741.7214,7887.1411,10427628.8625
2020-07-31,Marketable,Treasury Bonds,3.622,2020,4,2020,3,7,31,2567980.57055,4978.7562,2572959.32675
2020-07-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.699,2020,4,2020,3,7,31,1485914.55210478,834.82230356,1486749.37440834
2020-07-31,Marketable,Federal Financing Bank,2.644,2020,4,2020,3,7,31,0.0,7261.857,7261.857
2020-07-31,Non-marketable,Domestic Series,8.044,2020,4,2020,3,7,31,116088.50335387,0.0,116088.50335387
2020-07-31,Non-marketable,Foreign Series,7.312,2020,4,2020,3,7,31,264.342,0.0,264.342
2020-07-31,Non-marketable,State and Local Government Series,1.388,2020,4,2020,3,7,31,91850.68191694,0.0,91850.68191694
2020-07-31,Non-marketable,United States Savings Securities,2.901,2020,4,2020,3,7,31,149447.76134758,0.0,149447.76134758
2020-07-31,Non-marketable,Government Account Series,2.288,2020,4,2020,3,7,31,288268.485270479,5868780.88310108,6157049.36837155
2020-07-31,Marketable,Treasury Floating Rate Notes (FRN),0.266,2020,4,2020,3,7,31,434321.5964,2.01,434323.6064
2020-08-31,Marketable,Treasury Bills,0.207,2020,4,2020,3,8,31,5075874.7224,846.721,5076721.4434
2020-08-31,Marketable,Treasury Notes,1.898,2020,4,2020,3,8,31,10516332.2944,7699.5683,10524031.8627
2020-08-31,Marketable,Treasury Bonds,3.529,2020,4,2020,3,8,31,2619323.33755,5212.0582,2624535.39575
2020-08-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.693,2020,4,2020,3,8,31,1501097.19262402,774.78708054,1501871.97970456
2020-08-31,Marketable,Federal Financing Bank,2.644,2020,4,2020,3,8,31,0.0,7261.857,7261.857
2020-08-31,Non-marketable,Domestic Series,8.044,2020,4,2020,3,8,31,116094.18720599,0.0,116094.18720599
2020-08-31,Non-marketable,Foreign Series,7.312,2020,4,2020,3,8,31,264.342,0.0,264.342
2020-08-31,Non-marketable,State and Local Government Series,1.29,2020,4,2020,3,8,31,95900.7561293,0.0,95900.7561293
2020-08-31,Non-marketable,United States Savings Securities,2.875,2020,4,2020,3,8,31,149076.92017498,0.0,149076.92017498
2020-08-31,Non-marketable,Government Account Series,2.261,2020,4,2020,3,8,31,289278.95585031,5885000.45502184,6174279.41087215
2020-08-31,Marketable,Treasury Floating Rate Notes (FRN),0.261,2020,4,2020,3,8,31,456321.8222,2.01,456323.8322
2020-09-30,Marketable,Treasury Bills,0.179,2020,4,2020,3,9,30,5028126.6458,781.005,5028907.6508
2020-09-30,Marketable,Treasury Notes,1.858,2020,4,2020,3,9,30,10655969.4827,7794.1734,10663763.6561
2020-09-30,Marketable,Treasury Bonds,3.49,2020,4,2020,3,9,30,2668116.11955,5376.6729,2673492.79245
2020-09-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.677,2020,4,2020,3,9,30,1522417.76742605,772.82374205,1523190.5911681
2020-09-30,Marketable,Federal Financing Bank,2.644,2020,4,2020,3,9,30,0.0,7261.857,7261.857
2020-09-30,Non-marketable,Domestic Series,8.044,2020,4,2020,3,9,30,116099.84528249,0.0,116099.84528249
2020-09-30,Non-marketable,Foreign Series,7.312,2020,4,2020,3,9,30,264.342,0.0,264.342
2020-09-30,Non-marketable,State and Local Government Series,1.151,2020,4,2020,3,9,30,106606.72692521,0.0,106606.72692521
2020-09-30,Non-marketable,United States Savings Securities,2.847,2020,4,2020,3,9,30,148677.45796289,0.0,148677.45796289
2020-09-30,Non-marketable,Government Account Series,2.256,2020,4,2020,3,9,30,291831.36602764,5904448.45718747,6196279.82321511
2020-09-30,Marketable,Treasury Floating Rate Notes (FRN),0.261,2020,4,2020,3,9,30,478319.7741,4.125,478323.8991
2020-10-31,Marketable,Treasury Notes,1.844,2021,1,2020,4,10,31,10721510.7534,7690.8788,10729201.6322
2020-10-31,Marketable,Treasury Bonds,3.474,2021,1,2020,4,10,31,2691618.3352,5517.8298,2697136.165
2020-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.653,2021,1,2020,4,10,31,1544238.72563358,725.15201844,1544963.87765202
2020-10-31,Marketable,Federal Financing Bank,2.644,2021,1,2020,4,10,31,0.0,7261.857,7261.857
2020-10-31,Non-marketable,Domestic Series,7.848,2021,1,2020,4,10,31,111102.3867491,0.0,111102.3867491
2020-10-31,Non-marketable,Foreign Series,7.312,2021,1,2020,4,10,31,264.342,0.0,264.342
2020-10-31,Non-marketable,State and Local Government Series,1.028,2021,1,2020,4,10,31,116843.64480828,0.0,116843.64480828
2020-10-31,Non-marketable,United States Savings Securities,2.816,2021,1,2020,4,10,31,148286.12095865,0.0,148286.12095865
2020-10-31,Non-marketable,Government Account Series,2.243,2021,1,2020,4,10,31,297681.722526749,6016399.56336476,6314081.28589151
2020-10-31,Marketable,Treasury Floating Rate Notes (FRN),0.261,2021,1,2020,4,10,31,478315.3991,8.5,478323.8991
2020-10-31,Marketable,Treasury Bills,0.161,2021,1,2020,4,10,31,4984441.0922,898.435,4985339.5272
2020-11-30,Marketable,Treasury Bills,0.146,2021,1,2020,4,11,30,4942664.0775,999.43,4943663.5075
2020-11-30,Marketable,Treasury Notes,1.769,2021,1,2020,4,11,30,10911912.1931,7223.6821,10919135.8752
2020-11-30,Marketable,Treasury Bonds,3.411,2021,1,2020,4,11,30,2781069.1916,5550.0978,2786619.2894
2020-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),0.639,2021,1,2020,4,11,30,1560512.14202544,714.7435318,1561226.88555724
2020-11-30,Marketable,Federal Financing Bank,2.644,2021,1,2020,4,11,30,0.0,7261.857,7261.857
2020-11-30,Non-marketable,Domestic Series,7.848,2021,1,2020,4,11,30,111107.54735425,0.0,111107.54735425
2020-11-30,Non-marketable,Foreign Series,7.312,2021,1,2020,4,11,30,264.342,0.0,264.342
2020-11-30,Non-marketable,State and Local Government Series,0.988,2021,1,2020,4,11,30,116268.8126113,0.0,116268.8126113
2020-11-30,Non-marketable,United States Savings Securities,2.765,2021,1,2020,4,11,30,147882.00071697,0.0,147882.00071697
2020-11-30,Non-marketable,Government Account Series,2.224,2021,1,2020,4,11,30,300591.130542999,6075064.36997611,6375654.50051911
2020-11-30,Marketable,Treasury Floating Rate Notes (FRN),0.239,2021,1,2020,4,11,30,474499.7736,2.49,474502.2636
2020-12-31,Marketable,Treasury Bills,0.121,2021,1,2020,4,12,31,4963056.1085,1083.746,4964139.8545
2020-12-31,Marketable,Treasury Notes,1.728,2021,1,2020,4,12,31,11084743.8407,7180.3536,11091924.1943
2020-12-31,Marketable,Treasury Bonds,3.377,2021,1,2020,4,12,31,2833624.8017,5668.1018,2839292.9035
2020-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.613,2021,1,2020,4,12,31,1578599.11252046,670.98997554,1579270.102496
2020-12-31,Marketable,Federal Financing Bank,2.644,2021,1,2020,4,12,31,0.0,7261.857,7261.857
2020-12-31,Non-marketable,Domestic Series,7.848,2021,1,2020,4,12,31,111112.05425152,0.0,111112.05425152
2020-12-31,Non-marketable,Foreign Series,7.312,2021,1,2020,4,12,31,264.342,0.0,264.342
2020-12-31,Non-marketable,State and Local Government Series,0.965,2021,1,2020,4,12,31,115785.72844261,0.0,115785.72844261
2020-12-31,Non-marketable,United States Savings Securities,2.703,2021,1,2020,4,12,31,147129.6790942,0.0,147129.6790942
2020-12-31,Non-marketable,Government Account Series,2.21,2021,1,2020,4,12,31,296811.989896331,6093509.85752723,6390321.84742356
2020-12-31,Marketable,Treasury Floating Rate Notes (FRN),0.22,2021,1,2020,4,12,31,498498.6634,3.705,498502.3684
2021-01-31,Marketable,Treasury Bills,0.109,2021,2,2021,1,1,31,4953848.8375,1101.32,4954950.1575
2021-01-31,Marketable,Treasury Notes,1.713,2021,2,2021,1,1,31,11165664.0329,7097.7389,11172761.7718
2021-01-31,Marketable,Treasury Bonds,3.364,2021,2,2021,1,1,31,2859903.3128,5802.1768,2865705.4896
2021-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.585,2021,2,2021,1,1,31,1549100.68339193,683.14186515,1549783.82525708
2021-01-31,Marketable,Federal Financing Bank,2.644,2021,2,2021,1,1,31,0.0,7261.857,7261.857
2021-01-31,Non-marketable,Domestic Series,7.577,2021,2,2021,1,1,31,53073.56388306,0.0,53073.56388306
2021-01-31,Non-marketable,Foreign Series,7.312,2021,2,2021,1,1,31,264.342,0.0,264.342
2021-01-31,Non-marketable,State and Local Government Series,0.95,2021,2,2021,1,1,31,114582.82906968,0.0,114582.82906968
2021-01-31,Non-marketable,United States Savings Securities,2.646,2021,2,2021,1,1,31,146655.0925195,0.0,146655.0925195
2021-01-31,Non-marketable,Government Account Series,2.201,2021,2,2021,1,1,31,299532.202014208,6118678.84671373,6418212.04872794
2021-01-31,Marketable,Treasury Floating Rate Notes (FRN),0.229,2021,2,2021,1,1,31,498489.6934,12.675,498502.3684
2021-02-28,Marketable,Treasury Bills,0.09,2021,2,2021,1,2,28,4857868.1856,1164.665,4859032.8506
2021-02-28,Marketable,Treasury Notes,1.661,2021,2,2021,1,2,28,11305192.4368,7083.5036,11312275.9404
2021-02-28,Marketable,Treasury Bonds,3.315,2021,2,2021,1,2,28,2913929.47645,5738.9135,2919668.38995
2021-02-28,Marketable,Treasury Inflation-Protected Securities (TIPS),0.581,2021,2,2021,1,2,28,1559327.58845331,661.00141414,1559988.58986745
2021-02-28,Marketable,Federal Financing Bank,2.644,2021,2,2021,1,2,28,0.0,7261.857,7261.857
2021-02-28,Non-marketable,Domestic Series,7.577,2021,2,2021,1,2,28,53074.48536825,0.0,53074.48536825
2021-02-28,Non-marketable,Foreign Series,7.312,2021,2,2021,1,2,28,264.342,0.0,264.342
2021-02-28,Non-marketable,State and Local Government Series,0.915,2021,2,2021,1,2,28,117108.53776175,0.0,117108.53776175
2021-02-28,Non-marketable,United States Savings Securities,2.598,2021,2,2021,1,2,28,146319.87562848,0.0,146319.87562848
2021-02-28,Non-marketable,Government Account Series,2.204,2021,2,2021,1,2,28,299601.196727462,6124649.91681658,6424251.11354404
2021-02-28,Marketable,Treasury Floating Rate Notes (FRN),0.173,2021,2,2021,1,2,28,500225.8576,66.392,500292.2496
2021-03-31,Marketable,Treasury Notes,1.613,2021,2,2021,1,3,31,11590088.1326,7128.8776,11597217.0102
2021-03-31,Marketable,Treasury Bonds,3.282,2021,2,2021,1,3,31,3000423.40705,5891.1185,3006314.52555
2021-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),0.569,2021,2,2021,1,3,31,1581332.82809679,642.93841416,1581975.76651095
2021-03-31,Marketable,Federal Financing Bank,2.644,2021,2,2021,1,3,31,0.0,7261.857,7261.857
2021-03-31,Non-marketable,Domestic Series,7.577,2021,2,2021,1,3,31,53074.9519508,0.0,53074.9519508
2021-03-31,Non-marketable,Foreign Series,7.312,2021,2,2021,1,3,31,264.342,0.0,264.342
2021-03-31,Non-marketable,State and Local Government Series,0.871,2021,2,2021,1,3,31,121683.95327158,0.0,121683.95327158
2021-03-31,Non-marketable,United States Savings Securities,2.548,2021,2,2021,1,3,31,145792.87927505,0.0,145792.87927505
